{'dataset_name': 'PROTEINS', 'seed': 666, 'num_workers': 1, 'cov_weight': 0, 'hyperparams': {'batch_size': 64, 'epochs': 2001, 'learning_rate': 0.001, 'step_size': 100, 'decay_rate': 0.75}, 'architecture': {'layers': 3, 'hidden': 128, 'pooling': 'add', 'JK': 'cat', 'method': 'penalty', 'dropout': 0.5, 'exps': 1, 'nonlinear': 'LeakyR0.2', 'aggr': 'mean', 'BN': 'Y'}, 'commit_id': 'cf88820ae7a758be0e62837f3e49c045318d84b5', 'time_stamp': '1613613604', 'directory': '../../nlg_results/pca/board/'}
-------- FOLD0 DATASET=PROTEINS, COMMIT_ID=cf88820ae7a758be0e62837f3e49c045318d84b5
Epoch: 001, Train Loss: 4.2465669, Train Acc: 0.6233766, Test Acc: 0.6964286, Train Cov: 4.6438541
Epoch: 002, Train Loss: 2.5888722, Train Acc: 0.5864136, Test Acc: 0.6785714, Train Cov: 4.5975809
Epoch: 003, Train Loss: 2.4152176, Train Acc: 0.6273726, Test Acc: 0.6964286, Train Cov: 4.5948777
Epoch: 004, Train Loss: 1.9029058, Train Acc: 0.5884116, Test Acc: 0.6696429, Train Cov: 4.5952244
Epoch: 005, Train Loss: 1.6205424, Train Acc: 0.4965035, Test Acc: 0.3839286, Train Cov: 4.5967784
Epoch: 006, Train Loss: 1.5537971, Train Acc: 0.5764236, Test Acc: 0.6785714, Train Cov: 4.5987859
Epoch: 007, Train Loss: 1.3380166, Train Acc: 0.6283716, Test Acc: 0.5535714, Train Cov: 4.5972443
Epoch: 008, Train Loss: 1.1995960, Train Acc: 0.6193806, Test Acc: 0.7232143, Train Cov: 4.5963364
Epoch: 009, Train Loss: 0.8860370, Train Acc: 0.6003996, Test Acc: 0.6964286, Train Cov: 4.5933452
Epoch: 010, Train Loss: 0.8569253, Train Acc: 0.6123876, Test Acc: 0.7142857, Train Cov: 4.5896945
Epoch: 011, Train Loss: 0.7918686, Train Acc: 0.7102897, Test Acc: 0.7500000, Train Cov: 4.5877829
Epoch: 012, Train Loss: 0.7197320, Train Acc: 0.6733267, Test Acc: 0.7053571, Train Cov: 4.5858245
Epoch: 013, Train Loss: 0.6571550, Train Acc: 0.6883117, Test Acc: 0.7053571, Train Cov: 4.5875292
Epoch: 014, Train Loss: 0.6387051, Train Acc: 0.6703297, Test Acc: 0.7589286, Train Cov: 4.5903645
Epoch: 015, Train Loss: 0.6489308, Train Acc: 0.6693307, Test Acc: 0.7321429, Train Cov: 4.5900187
Epoch: 016, Train Loss: 0.6634492, Train Acc: 0.6783217, Test Acc: 0.6785714, Train Cov: 4.5883598
Epoch: 017, Train Loss: 0.6364715, Train Acc: 0.7082917, Test Acc: 0.6785714, Train Cov: 4.5888343
Epoch: 018, Train Loss: 0.6355912, Train Acc: 0.6643357, Test Acc: 0.7053571, Train Cov: 4.5898499
Epoch: 019, Train Loss: 0.6553859, Train Acc: 0.7172827, Test Acc: 0.7321429, Train Cov: 4.5870862
Epoch: 020, Train Loss: 0.6173894, Train Acc: 0.7242757, Test Acc: 0.7321429, Train Cov: 4.5858116
Epoch: 021, Train Loss: 0.6200957, Train Acc: 0.7172827, Test Acc: 0.7142857, Train Cov: 4.5867572
Epoch: 022, Train Loss: 0.6359937, Train Acc: 0.7162837, Test Acc: 0.7589286, Train Cov: 4.5869884
Epoch: 023, Train Loss: 0.6209657, Train Acc: 0.7322677, Test Acc: 0.7232143, Train Cov: 4.5870252
Epoch: 024, Train Loss: 0.6087942, Train Acc: 0.7022977, Test Acc: 0.7589286, Train Cov: 4.5843172
Epoch: 025, Train Loss: 0.6331386, Train Acc: 0.7252747, Test Acc: 0.7232143, Train Cov: 4.5825624
Epoch: 026, Train Loss: 0.6125746, Train Acc: 0.6933067, Test Acc: 0.7500000, Train Cov: 4.5831337
Epoch: 027, Train Loss: 0.6025354, Train Acc: 0.6963037, Test Acc: 0.7053571, Train Cov: 4.5817885
Epoch: 028, Train Loss: 0.6006548, Train Acc: 0.6913087, Test Acc: 0.7142857, Train Cov: 4.5797715
Epoch: 029, Train Loss: 0.6085768, Train Acc: 0.7512488, Test Acc: 0.7321429, Train Cov: 4.5783772
Epoch: 030, Train Loss: 0.5776181, Train Acc: 0.7322677, Test Acc: 0.7589286, Train Cov: 4.5754418
Epoch: 031, Train Loss: 0.6047440, Train Acc: 0.6973027, Test Acc: 0.6875000, Train Cov: 4.5754809
Epoch: 032, Train Loss: 0.5874844, Train Acc: 0.7052947, Test Acc: 0.7232143, Train Cov: 4.5743194
Epoch: 033, Train Loss: 0.5908344, Train Acc: 0.7232767, Test Acc: 0.6964286, Train Cov: 4.5761147
Epoch: 034, Train Loss: 0.5886446, Train Acc: 0.7312687, Test Acc: 0.7321429, Train Cov: 4.5756116
Epoch: 035, Train Loss: 0.5947403, Train Acc: 0.7302697, Test Acc: 0.6875000, Train Cov: 4.5750208
Epoch: 036, Train Loss: 0.5759545, Train Acc: 0.7382617, Test Acc: 0.7053571, Train Cov: 4.5738654
Epoch: 037, Train Loss: 0.5756676, Train Acc: 0.7452547, Test Acc: 0.7232143, Train Cov: 4.5730791
Epoch: 038, Train Loss: 0.5780457, Train Acc: 0.7292707, Test Acc: 0.6964286, Train Cov: 4.5726142
Epoch: 039, Train Loss: 0.6014333, Train Acc: 0.7382617, Test Acc: 0.7053571, Train Cov: 4.5713143
Epoch: 040, Train Loss: 0.5929646, Train Acc: 0.7342657, Test Acc: 0.7232143, Train Cov: 4.5692573
Epoch: 041, Train Loss: 0.5809100, Train Acc: 0.7072927, Test Acc: 0.7678571, Train Cov: 4.5699973
Epoch: 042, Train Loss: 0.5927977, Train Acc: 0.7382617, Test Acc: 0.7321429, Train Cov: 4.5710802
Epoch: 043, Train Loss: 0.5839631, Train Acc: 0.7432567, Test Acc: 0.7142857, Train Cov: 4.5692492
Epoch: 044, Train Loss: 0.5803824, Train Acc: 0.7372627, Test Acc: 0.6964286, Train Cov: 4.5695715
Epoch: 045, Train Loss: 0.5619795, Train Acc: 0.7482517, Test Acc: 0.7410714, Train Cov: 4.5694165
Epoch: 046, Train Loss: 0.6035236, Train Acc: 0.7532468, Test Acc: 0.7142857, Train Cov: 4.5689149
Epoch: 047, Train Loss: 0.5935766, Train Acc: 0.6983017, Test Acc: 0.6785714, Train Cov: 4.5716324
Epoch: 048, Train Loss: 0.5785922, Train Acc: 0.7452547, Test Acc: 0.6964286, Train Cov: 4.5700836
Epoch: 049, Train Loss: 0.5946693, Train Acc: 0.7372627, Test Acc: 0.7053571, Train Cov: 4.5683055
Epoch: 050, Train Loss: 0.5892097, Train Acc: 0.7482517, Test Acc: 0.7232143, Train Cov: 4.5687704
Epoch: 051, Train Loss: 0.5951284, Train Acc: 0.7252747, Test Acc: 0.7232143, Train Cov: 4.5690694
Epoch: 052, Train Loss: 0.5965660, Train Acc: 0.7222777, Test Acc: 0.7321429, Train Cov: 4.5701170
Epoch: 053, Train Loss: 0.6192858, Train Acc: 0.7432567, Test Acc: 0.7053571, Train Cov: 4.5687957
Epoch: 054, Train Loss: 0.5811069, Train Acc: 0.7432567, Test Acc: 0.7053571, Train Cov: 4.5681329
Epoch: 055, Train Loss: 0.5745055, Train Acc: 0.7352647, Test Acc: 0.6785714, Train Cov: 4.5660119
Epoch: 056, Train Loss: 0.5764261, Train Acc: 0.7402597, Test Acc: 0.6964286, Train Cov: 4.5667906
Epoch: 057, Train Loss: 0.5566753, Train Acc: 0.7412587, Test Acc: 0.6964286, Train Cov: 4.5662537
Epoch: 058, Train Loss: 0.5677283, Train Acc: 0.7552448, Test Acc: 0.7142857, Train Cov: 4.5664511
Epoch: 059, Train Loss: 0.5799565, Train Acc: 0.7512488, Test Acc: 0.6785714, Train Cov: 4.5649056
Epoch: 060, Train Loss: 0.5709105, Train Acc: 0.7472527, Test Acc: 0.6964286, Train Cov: 4.5663857
Epoch: 061, Train Loss: 0.5551716, Train Acc: 0.7432567, Test Acc: 0.7142857, Train Cov: 4.5644636
Epoch: 062, Train Loss: 0.5685894, Train Acc: 0.7172827, Test Acc: 0.6964286, Train Cov: 4.5642376
Epoch: 063, Train Loss: 0.5711587, Train Acc: 0.7572428, Test Acc: 0.6785714, Train Cov: 4.5650711
Epoch: 064, Train Loss: 0.5726048, Train Acc: 0.7222777, Test Acc: 0.7678571, Train Cov: 4.5649858
Epoch: 065, Train Loss: 0.5777968, Train Acc: 0.7182817, Test Acc: 0.7053571, Train Cov: 4.5636392
Epoch: 066, Train Loss: 0.5822029, Train Acc: 0.7512488, Test Acc: 0.6875000, Train Cov: 4.5669732
Epoch: 067, Train Loss: 0.5764787, Train Acc: 0.7352647, Test Acc: 0.7142857, Train Cov: 4.5669160
Epoch: 068, Train Loss: 0.5936380, Train Acc: 0.7402597, Test Acc: 0.6875000, Train Cov: 4.5660672
Epoch: 069, Train Loss: 0.5719523, Train Acc: 0.7162837, Test Acc: 0.7321429, Train Cov: 4.5647459
Epoch: 070, Train Loss: 0.5864588, Train Acc: 0.7602398, Test Acc: 0.6875000, Train Cov: 4.5633759
Epoch: 071, Train Loss: 0.5773454, Train Acc: 0.7442557, Test Acc: 0.6875000, Train Cov: 4.5629025
Epoch: 072, Train Loss: 0.5602204, Train Acc: 0.7532468, Test Acc: 0.7053571, Train Cov: 4.5623894
Epoch: 073, Train Loss: 0.5641019, Train Acc: 0.7412587, Test Acc: 0.6964286, Train Cov: 4.5615783
Epoch: 074, Train Loss: 0.5930107, Train Acc: 0.7462537, Test Acc: 0.6696429, Train Cov: 4.5607648
Epoch: 075, Train Loss: 0.5824549, Train Acc: 0.7572428, Test Acc: 0.6696429, Train Cov: 4.5607147
Epoch: 076, Train Loss: 0.5645908, Train Acc: 0.7312687, Test Acc: 0.6607143, Train Cov: 4.5596204
Epoch: 077, Train Loss: 0.5554884, Train Acc: 0.7372627, Test Acc: 0.6696429, Train Cov: 4.5596738
Epoch: 078, Train Loss: 0.5825809, Train Acc: 0.7392607, Test Acc: 0.6696429, Train Cov: 4.5605092
Epoch: 079, Train Loss: 0.5888269, Train Acc: 0.7032967, Test Acc: 0.7232143, Train Cov: 4.5600882
Epoch: 080, Train Loss: 0.5809682, Train Acc: 0.7502498, Test Acc: 0.7053571, Train Cov: 4.5591488
Epoch: 081, Train Loss: 0.5923625, Train Acc: 0.7412587, Test Acc: 0.6696429, Train Cov: 4.5574012
Epoch: 082, Train Loss: 0.5608748, Train Acc: 0.7332667, Test Acc: 0.7053571, Train Cov: 4.5558000
Epoch: 083, Train Loss: 0.6027378, Train Acc: 0.7522478, Test Acc: 0.7053571, Train Cov: 4.5541954
Epoch: 084, Train Loss: 0.5832460, Train Acc: 0.7582418, Test Acc: 0.7142857, Train Cov: 4.5549259
Epoch: 085, Train Loss: 0.5529944, Train Acc: 0.7112887, Test Acc: 0.6250000, Train Cov: 4.5558858
Epoch: 086, Train Loss: 0.5766064, Train Acc: 0.7502498, Test Acc: 0.6696429, Train Cov: 4.5547233
Epoch: 087, Train Loss: 0.5837802, Train Acc: 0.7582418, Test Acc: 0.6517857, Train Cov: 4.5548863
Epoch: 088, Train Loss: 0.5642947, Train Acc: 0.7602398, Test Acc: 0.7053571, Train Cov: 4.5545225
Epoch: 089, Train Loss: 0.5664157, Train Acc: 0.7602398, Test Acc: 0.7142857, Train Cov: 4.5532827
Epoch: 090, Train Loss: 0.5658573, Train Acc: 0.7332667, Test Acc: 0.6875000, Train Cov: 4.5513811
