{'dataset_name': 'COLLAB', 'seed': 777, 'num_workers': 1, 'cov_weight': 0, 'hyperparams': {'batch_size': 32, 'epochs': 1001, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 4, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'penalty', 'dropout': 0.5, 'variants': {'BN': 'Y', 'aggr': 'add'}}, 'commit_id': '173688deb6e1b121a9bd4047eaba89a389ea398b', 'time_stamp': '1612105609', 'directory': '../../nlg_results/tu/board/'}
-------- FOLD0 DATASET=COLLAB, COMMIT_ID=173688deb6e1b121a9bd4047eaba89a389ea398b
Epoch: 001, Train Loss: 4.8995584, Train Acc: 0.6791111, Test Acc: 0.6840000, Train Cov: 3554.7885742
Epoch: 002, Train Loss: 2.3657555, Train Acc: 0.6797778, Test Acc: 0.6600000, Train Cov: 4295.8950195
Epoch: 003, Train Loss: 5.1495375, Train Acc: 0.6686667, Test Acc: 0.6520000, Train Cov: 3453.0263672
Epoch: 004, Train Loss: 1.3201373, Train Acc: 0.6855556, Test Acc: 0.6780000, Train Cov: 4851.0727539
Epoch: 005, Train Loss: 1.3168365, Train Acc: 0.7140000, Test Acc: 0.7040000, Train Cov: 4179.1069336
Epoch: 006, Train Loss: 0.8648092, Train Acc: 0.7166667, Test Acc: 0.6960000, Train Cov: 3984.3586426
Epoch: 007, Train Loss: 1.3708617, Train Acc: 0.6977778, Test Acc: 0.6860000, Train Cov: 4108.0864258
Epoch: 008, Train Loss: 1.0221467, Train Acc: 0.7082222, Test Acc: 0.7000000, Train Cov: 4333.9316406
Epoch: 009, Train Loss: 0.8142761, Train Acc: 0.7244444, Test Acc: 0.7160000, Train Cov: 3711.3183594
Epoch: 010, Train Loss: 0.6627172, Train Acc: 0.6875556, Test Acc: 0.6700000, Train Cov: 3696.8381348
Epoch: 011, Train Loss: 1.5255715, Train Acc: 0.7137778, Test Acc: 0.7160000, Train Cov: 3636.8581543
Epoch: 012, Train Loss: 0.8151856, Train Acc: 0.7235556, Test Acc: 0.7200000, Train Cov: 3696.2570801
Epoch: 013, Train Loss: 1.1113286, Train Acc: 0.6940000, Test Acc: 0.6820000, Train Cov: 4135.8183594
Epoch: 014, Train Loss: 0.7344213, Train Acc: 0.7051111, Test Acc: 0.6840000, Train Cov: 5062.0659180
Epoch: 015, Train Loss: 0.6404840, Train Acc: 0.7106667, Test Acc: 0.6920000, Train Cov: 6443.5717773
Epoch: 016, Train Loss: 0.7433956, Train Acc: 0.7002222, Test Acc: 0.6960000, Train Cov: 5664.7553711
Epoch: 017, Train Loss: 0.6532683, Train Acc: 0.6995556, Test Acc: 0.7000000, Train Cov: 5297.9780273
Epoch: 018, Train Loss: 0.7252968, Train Acc: 0.7000000, Test Acc: 0.6940000, Train Cov: 5268.1469727
Epoch: 019, Train Loss: 0.7324428, Train Acc: 0.7175556, Test Acc: 0.6940000, Train Cov: 5500.0478516
Epoch: 020, Train Loss: 0.6707648, Train Acc: 0.6782222, Test Acc: 0.6620000, Train Cov: 4281.3334961
Epoch: 021, Train Loss: 0.6400578, Train Acc: 0.7175556, Test Acc: 0.7120000, Train Cov: 4091.3186035
Epoch: 022, Train Loss: 0.6860782, Train Acc: 0.7353333, Test Acc: 0.7040000, Train Cov: 4223.4560547
Epoch: 023, Train Loss: 0.6436705, Train Acc: 0.7102222, Test Acc: 0.6920000, Train Cov: 4357.0385742
Epoch: 024, Train Loss: 0.6497019, Train Acc: 0.7208889, Test Acc: 0.6880000, Train Cov: 4424.8989258
Epoch: 025, Train Loss: 0.6662323, Train Acc: 0.7391111, Test Acc: 0.7100000, Train Cov: 3668.7558594
Epoch: 026, Train Loss: 0.6374454, Train Acc: 0.7360000, Test Acc: 0.7200000, Train Cov: 3564.8020020
Epoch: 027, Train Loss: 0.6176417, Train Acc: 0.7028889, Test Acc: 0.6900000, Train Cov: 3726.7060547
Epoch: 028, Train Loss: 0.6292974, Train Acc: 0.7211111, Test Acc: 0.6940000, Train Cov: 3825.2463379
Epoch: 029, Train Loss: 0.6019116, Train Acc: 0.7122222, Test Acc: 0.7040000, Train Cov: 4329.8461914
Epoch: 030, Train Loss: 0.6121131, Train Acc: 0.7655556, Test Acc: 0.7400000, Train Cov: 4383.8071289
Epoch: 031, Train Loss: 0.6097533, Train Acc: 0.7097778, Test Acc: 0.6960000, Train Cov: 4350.1943359
Epoch: 032, Train Loss: 0.5930023, Train Acc: 0.7373333, Test Acc: 0.7080000, Train Cov: 4146.8227539
Epoch: 033, Train Loss: 0.6011093, Train Acc: 0.7666667, Test Acc: 0.7240000, Train Cov: 3595.0490723
Epoch: 034, Train Loss: 0.6217493, Train Acc: 0.7337778, Test Acc: 0.6960000, Train Cov: 3862.1044922
Epoch: 035, Train Loss: 0.6272195, Train Acc: 0.7046667, Test Acc: 0.6760000, Train Cov: 4353.3198242
Epoch: 036, Train Loss: 0.6504146, Train Acc: 0.6793333, Test Acc: 0.6620000, Train Cov: 4175.9907227
Epoch: 037, Train Loss: 0.6229003, Train Acc: 0.7355556, Test Acc: 0.7260000, Train Cov: 2634.5087891
Epoch: 038, Train Loss: 0.6609398, Train Acc: 0.7424444, Test Acc: 0.7060000, Train Cov: 2348.8352051
Epoch: 039, Train Loss: 0.6413069, Train Acc: 0.7175556, Test Acc: 0.6800000, Train Cov: 3117.9150391
Epoch: 040, Train Loss: 0.6323345, Train Acc: 0.7317778, Test Acc: 0.7400000, Train Cov: 3650.1311035
Epoch: 041, Train Loss: 0.6251571, Train Acc: 0.7666667, Test Acc: 0.7440000, Train Cov: 1844.6853027
Epoch: 042, Train Loss: 0.5952059, Train Acc: 0.7413333, Test Acc: 0.7160000, Train Cov: 2162.8034668
Epoch: 043, Train Loss: 0.6023805, Train Acc: 0.6820000, Test Acc: 0.6520000, Train Cov: 1762.8691406
Epoch: 044, Train Loss: 0.6017018, Train Acc: 0.7544444, Test Acc: 0.7140000, Train Cov: 2376.0290527
Epoch: 045, Train Loss: 0.5996049, Train Acc: 0.7242222, Test Acc: 0.7040000, Train Cov: 2419.8955078
Epoch: 046, Train Loss: 0.6264312, Train Acc: 0.7473333, Test Acc: 0.7380000, Train Cov: 3018.6772461
Epoch: 047, Train Loss: 0.7687198, Train Acc: 0.7240000, Test Acc: 0.7120000, Train Cov: 8407.6933594
Epoch: 048, Train Loss: 0.6609180, Train Acc: 0.7540000, Test Acc: 0.7140000, Train Cov: 10413.5537109
Epoch: 049, Train Loss: 0.6465656, Train Acc: 0.7233333, Test Acc: 0.6880000, Train Cov: 13086.2119141
Epoch: 050, Train Loss: 0.8660425, Train Acc: 0.6644444, Test Acc: 0.6560000, Train Cov: 21760.4414062
Epoch: 051, Train Loss: 0.7214037, Train Acc: 0.7068889, Test Acc: 0.6840000, Train Cov: 22726.8242188
