{'dataset_name': 'COLLAB', 'seed': 0, 'num_workers': 4, 'cov_weight': 0.01, 'hyperparams': {'batch_size': 32, 'epochs': 1001, 'learning_rate': 0.002, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 3, 'hidden': 256, 'pooling': 'add', 'JK': 'cat', 'nonlinear_conv': 'penalty', 'dropout': 0.5, 'exps': 1, 'leak': 0.2, 'aggr': 'add'}, 'commit_id': '508e18523d8b709b5ce27b692a3a2a0b30d30e95', 'time_stamp': '1612358806', 'directory': '../../nlg_results/tu/board/'}
-------- FOLD0 DATASET=COLLAB, COMMIT_ID=508e18523d8b709b5ce27b692a3a2a0b30d30e95
Epoch: 001, Train Loss: 20.8215803, Train Acc: 0.6964444, Test Acc: 0.6940000, Train Cov: 1511.5358887
Epoch: 002, Train Loss: 5.3386187, Train Acc: 0.6737778, Test Acc: 0.6540000, Train Cov: 256.2892151
Epoch: 003, Train Loss: 4.3564825, Train Acc: 0.6831111, Test Acc: 0.6800000, Train Cov: 258.1073608
Epoch: 004, Train Loss: 4.6113711, Train Acc: 0.6633333, Test Acc: 0.6340000, Train Cov: 196.9244537
Epoch: 005, Train Loss: 1.1929191, Train Acc: 0.6820000, Test Acc: 0.6480000, Train Cov: 41.4520340
Epoch: 006, Train Loss: 1.8178035, Train Acc: 0.6862222, Test Acc: 0.6520000, Train Cov: 43.7433205
Epoch: 007, Train Loss: 5.0184805, Train Acc: 0.6060000, Test Acc: 0.5940000, Train Cov: 243.2461090
Epoch: 008, Train Loss: 2.1380239, Train Acc: 0.6277778, Test Acc: 0.5940000, Train Cov: 113.7562332
Epoch: 009, Train Loss: 1.3334968, Train Acc: 0.6637778, Test Acc: 0.6300000, Train Cov: 47.9141998
Epoch: 010, Train Loss: 1.0637961, Train Acc: 0.6615556, Test Acc: 0.6280000, Train Cov: 26.0062656
Epoch: 011, Train Loss: 0.9644423, Train Acc: 0.6646667, Test Acc: 0.6380000, Train Cov: 17.9278374
Epoch: 012, Train Loss: 17.8862570, Train Acc: 0.6348889, Test Acc: 0.5880000, Train Cov: 1563.5408936
Epoch: 013, Train Loss: 3.8508339, Train Acc: 0.6586667, Test Acc: 0.6280000, Train Cov: 238.6781158
Epoch: 014, Train Loss: 1.6971325, Train Acc: 0.6713333, Test Acc: 0.6300000, Train Cov: 86.2222900
Epoch: 015, Train Loss: 1.3224022, Train Acc: 0.6653333, Test Acc: 0.6260000, Train Cov: 50.1996880
Epoch: 016, Train Loss: 1.3356787, Train Acc: 0.6471111, Test Acc: 0.6140000, Train Cov: 50.8458443
Epoch: 017, Train Loss: 1.1832558, Train Acc: 0.6675556, Test Acc: 0.6260000, Train Cov: 35.5846710
Epoch: 018, Train Loss: 1.0213936, Train Acc: 0.6780000, Test Acc: 0.6400000, Train Cov: 22.4200745
Epoch: 019, Train Loss: 0.9577459, Train Acc: 0.6737778, Test Acc: 0.6340000, Train Cov: 16.2902851
Epoch: 020, Train Loss: 1.0268101, Train Acc: 0.6517778, Test Acc: 0.6100000, Train Cov: 19.0704002
Epoch: 021, Train Loss: 1.0259873, Train Acc: 0.6780000, Test Acc: 0.6380000, Train Cov: 17.2586327
Epoch: 022, Train Loss: 0.9133534, Train Acc: 0.6771111, Test Acc: 0.6420000, Train Cov: 12.4277868
Epoch: 023, Train Loss: 0.8760373, Train Acc: 0.6757778, Test Acc: 0.6360000, Train Cov: 9.4939327
Epoch: 024, Train Loss: 0.9304641, Train Acc: 0.6733333, Test Acc: 0.6360000, Train Cov: 13.2988100
Epoch: 025, Train Loss: 0.8585228, Train Acc: 0.6693333, Test Acc: 0.6320000, Train Cov: 8.8415833
Epoch: 026, Train Loss: 0.8508265, Train Acc: 0.6922222, Test Acc: 0.6560000, Train Cov: 8.6418200
Epoch: 027, Train Loss: 0.8460487, Train Acc: 0.6820000, Test Acc: 0.6460000, Train Cov: 8.6231861
Epoch: 028, Train Loss: 0.8563548, Train Acc: 0.6768889, Test Acc: 0.6420000, Train Cov: 7.7359037
Epoch: 029, Train Loss: 0.8546439, Train Acc: 0.6915556, Test Acc: 0.6500000, Train Cov: 8.1173658
Epoch: 030, Train Loss: 0.8472412, Train Acc: 0.6942222, Test Acc: 0.6540000, Train Cov: 6.7374048
Epoch: 031, Train Loss: 1.0166528, Train Acc: 0.6960000, Test Acc: 0.6640000, Train Cov: 18.1449718
Epoch: 032, Train Loss: 0.8649314, Train Acc: 0.6742222, Test Acc: 0.6400000, Train Cov: 6.7912035
Epoch: 033, Train Loss: 0.8372661, Train Acc: 0.6740000, Test Acc: 0.6420000, Train Cov: 5.6578326
Epoch: 034, Train Loss: 1.2045199, Train Acc: 0.5593333, Test Acc: 0.5100000, Train Cov: 36.5701332
Epoch: 035, Train Loss: 2.0448807, Train Acc: 0.6626667, Test Acc: 0.6220000, Train Cov: 100.9165573
Epoch: 036, Train Loss: 0.9949519, Train Acc: 0.6677778, Test Acc: 0.6400000, Train Cov: 16.5102062
Epoch: 037, Train Loss: 0.9000939, Train Acc: 0.6664444, Test Acc: 0.6380000, Train Cov: 8.6028738
Epoch: 038, Train Loss: 0.8468088, Train Acc: 0.6540000, Test Acc: 0.6280000, Train Cov: 4.8819995
Epoch: 039, Train Loss: 0.9634699, Train Acc: 0.6680000, Test Acc: 0.6360000, Train Cov: 9.9084311
