{'dataset_name': 'DD', 'seed': 555, 'num_workers': 1, 'cov_weight': 0, 'hyperparams': {'batch_size': 64, 'epochs': 1001, 'learning_rate': 0.001, 'step_size': 50, 'decay_rate': 0.75}, 'architecture': {'layers': 3, 'hidden': 128, 'pooling': 'S', 'JK': 'C', 'method': 'penalty', 'dropout': 0.5, 'exps': 1, 'nonlinear': 'Tanh', 'aggr': 'add', 'BN': 'Y'}, 'commit_id': 'fe658b2e3cd2ce58e21d252ab15a16540c263406', 'time_stamp': '1613746147', 'directory': '../../nlg_results/pca/board/'}
-------- FOLD0 DATASET=DD, COMMIT_ID=fe658b2e3cd2ce58e21d252ab15a16540c263406
Epoch: 001, Train Loss: 9.1611905, Train Acc: 0.4160377, Test Acc: 0.4152542, Train Cov: 1.7376724
Epoch: 002, Train Loss: 5.3344708, Train Acc: 0.6075472, Test Acc: 0.5762712, Train Cov: 1.4575473
Epoch: 003, Train Loss: 3.1195507, Train Acc: 0.6735849, Test Acc: 0.6101695, Train Cov: 1.4214705
Epoch: 004, Train Loss: 1.6828182, Train Acc: 0.6801887, Test Acc: 0.6525424, Train Cov: 1.4383727
Epoch: 005, Train Loss: 1.0613247, Train Acc: 0.6509434, Test Acc: 0.5762712, Train Cov: 1.4445256
Epoch: 006, Train Loss: 0.8413643, Train Acc: 0.6528302, Test Acc: 0.5677966, Train Cov: 1.4605674
Epoch: 007, Train Loss: 0.6693203, Train Acc: 0.7688679, Test Acc: 0.6779661, Train Cov: 1.4706531
Epoch: 008, Train Loss: 0.5748448, Train Acc: 0.7773585, Test Acc: 0.6779661, Train Cov: 1.4948986
Epoch: 009, Train Loss: 0.5337190, Train Acc: 0.6990566, Test Acc: 0.6694915, Train Cov: 1.4955364
Epoch: 010, Train Loss: 0.4596344, Train Acc: 0.7867925, Test Acc: 0.7118644, Train Cov: 1.4906843
Epoch: 011, Train Loss: 0.4609435, Train Acc: 0.7669811, Test Acc: 0.6949153, Train Cov: 1.4971316
Epoch: 012, Train Loss: 0.4550112, Train Acc: 0.8283019, Test Acc: 0.7288136, Train Cov: 1.5005008
Epoch: 013, Train Loss: 0.4124031, Train Acc: 0.8000000, Test Acc: 0.6779661, Train Cov: 1.5016042
Epoch: 014, Train Loss: 0.4243431, Train Acc: 0.8113208, Test Acc: 0.7033898, Train Cov: 1.4862174
Epoch: 015, Train Loss: 0.3957400, Train Acc: 0.8509434, Test Acc: 0.7627119, Train Cov: 1.4752816
Epoch: 016, Train Loss: 0.3902685, Train Acc: 0.8066038, Test Acc: 0.7203390, Train Cov: 1.4719735
Epoch: 017, Train Loss: 0.3887107, Train Acc: 0.7632075, Test Acc: 0.6525424, Train Cov: 1.4700009
Epoch: 018, Train Loss: 0.3767116, Train Acc: 0.8254717, Test Acc: 0.7542373, Train Cov: 1.4734313
Epoch: 019, Train Loss: 0.3874135, Train Acc: 0.8339623, Test Acc: 0.8220339, Train Cov: 1.4764514
Epoch: 020, Train Loss: 0.3487694, Train Acc: 0.8226415, Test Acc: 0.7118644, Train Cov: 1.4683856
Epoch: 021, Train Loss: 0.3819049, Train Acc: 0.7264151, Test Acc: 0.6440678, Train Cov: 1.4585948
